"","logFC","logCPM","PValue","FDR"
"HWER_14511",-2.40207386043123,7.37277755738748,1.76221618895197e-34,3.36098044153739e-33
"HWER_04608",2.04345584648458,7.23350702246887,2.64412923803549e-34,5.00672529101396e-33
"HWER_06447",-3.28647059611723,7.60705206604213,4.98762947294836e-34,9.37674340914291e-33
"HWER_06319",-2.55386942664304,6.8695139613002,7.49837835355127e-34,1.3996972926629e-32
"HWER_13647",2.36604657258993,7.01204193596102,7.98549237159075e-34,1.48012788183288e-32
"HWER_06475",-2.3287228180707,6.7151200614516,8.74797899577778e-34,1.61011753264945e-32
"HWER_03748",-3.26501807872904,9.23558405348891,1.17696850416923e-33,2.14500155363389e-32
"HWER_11128",-2.46988796930827,5.99680182775913,1.181706782967e-33,2.14500155363389e-32
"HWER_00193",-2.4432794253936,7.52725576090304,3.94199655627687e-33,7.1063937918635e-32
"HWER_01618",-2.87672245697403,7.82442256990812,6.26031827756103e-33,1.12089508207759e-31
"HWER_04715",2.60431762029102,8.29019171897052,7.21704496626977e-33,1.28346367237987e-31
"HWER_13915",2.15922563280417,6.8837714508645,9.76832179793891e-33,1.72551832028022e-31
"HWER_10949",2.05502033914568,7.47045182035888,1.00225683563186e-32,1.75862666092204e-31
"HWER_14338",2.39921278749002,6.30171513607811,1.03046001171223e-32,1.79613957008384e-31
"HWER_11505",-2.17880988433358,7.7580769770612,2.51386190736498e-32,4.35295035538463e-31
"HWER_04200",-2.3398304929188,7.02348322092847,2.98453012700101e-32,5.13417208775598e-31
"HWER_00028",-2.46129851048205,8.64256640034463,3.473823510883e-32,5.9370801822364e-31
"HWER_08212",-3.20580552792797,6.50126195404369,3.84298735855947e-32,6.52564046950227e-31
"HWER_10104",-3.29046562937375,8.87576706401401,5.41416232537528e-32,9.13466361563317e-31
"HWER_07519",-2.35591080876066,6.76270633861777,6.37391851093339e-32,1.06854481024055e-30
"HWER_14188",2.14798814870209,6.87844187532482,1.01783921431615e-31,1.69553975448107e-30
"HWER_12860",-2.2860741064824,7.16794124828877,1.44288013365463e-31,2.3884657306786e-30
"HWER_01182",-2.95630658708499,7.70887953696059,3.0187274274364e-31,4.96580661813289e-30
"HWER_07312",-3.24960246603522,9.46911045844607,4.0640692251229e-31,6.64386968976614e-30
"HWER_04839",-2.56783810698355,6.70114516844738,5.16999523909984e-31,8.3996465859943e-30
"HWER_01215",2.08327572702572,6.90635891153418,6.49334293405403e-31,1.04849561978099e-29
"HWER_07887",2.29718073265005,6.10398417900599,7.49040852676957e-31,1.20211922210107e-29
"HWER_02923",-3.24683884312055,8.01270095671478,9.81380955929528e-31,1.56545131879183e-29
"HWER_04621",2.32374093884546,6.62926117927609,9.89564154458189e-31,1.56899569550238e-29
"HWER_00383",2.10937848627448,7.79559496191973,1.03028546421619e-30,1.62377924659701e-29
"HWER_09166",-2.28464162161775,8.09099353699821,1.36277640304871e-30,2.13501636477631e-29
"HWER_08297",-2.64200078083597,9.11906811793065,1.67357939048232e-30,2.60642660103519e-29
"HWER_12615",1.99802953122694,7.23450936434968,2.5268019632124e-30,3.91208398069119e-29
"HWER_02578",-2.44077348640234,8.5835035142267,4.49807926479408e-30,6.92335942978832e-29
"HWER_11769",2.36233912162829,6.63172680011715,5.74613193903067e-30,8.79291817647018e-29
"HWER_07833",-2.6872642765633,6.52352077977455,5.92334424404702e-30,9.01170060712818e-29
"HWER_10700",-2.10578166003017,7.79015052539322,8.35814744317113e-30,1.26428988910497e-28
"HWER_11055",-2.25104420408247,8.52080221082477,9.1697796783279e-30,1.37913486362052e-28
"HWER_09999",-2.41785251984696,6.59408501232861,1.09911825120605e-29,1.64368138475813e-28
"HWER_13666",2.16261320862629,6.69812779074239,1.83865316349903e-29,2.73408764199403e-28
"HWER_08847",-2.12299321924744,6.72614971947948,2.17100368772456e-29,3.2101582618489e-28
"HWER_03857",2.01733461398831,7.35647958648636,3.23205456962052e-29,4.75238414929677e-28
"HWER_08256",-2.23459045753024,6.71044566727146,4.02997028615642e-29,5.89271210731317e-28
"HWER_13468",2.53060629532035,8.07532574181352,4.23229706563605e-29,6.15436788770944e-28
"HWER_03871",-2.73091882425646,9.1180982789982,5.17755544335318e-29,7.48754171807998e-28
"HWER_09200",-2.11914423533038,6.92104533085089,7.02712022929517e-29,1.01067652696748e-27
"HWER_03780",-2.21276791009185,7.94198456747348,9.1556482971032e-29,1.30965577815085e-27
"HWER_05587",-3.00129196797801,9.34248490347683,1.17542004149053e-28,1.6722732698395e-27
"HWER_02904",1.99576428138274,7.35905735348561,1.27443904879108e-28,1.8033997722678e-27
"HWER_10670",2.18814286780406,7.87912417557897,2.77514900950978e-28,3.90598512996242e-27
"HWER_00033",1.89506465309373,7.10957979851938,5.54910688006127e-28,7.76874963208578e-27
"HWER_09876",-2.28918679202438,7.71424748655895,6.15400124018064e-28,8.57001654188118e-27
"HWER_04225",-1.80234442734936,7.20038471094335,7.31463980171461e-28,1.01327010305857e-26
"HWER_07390",-2.49231214475144,8.51888572990278,7.46946198256952e-28,1.02929968262424e-26
"HWER_06993",-2.6437881152026,6.54303263156936,8.15750146313551e-28,1.11825749223816e-26
"HWER_15532",-1.87895804503744,7.13922347403317,1.71571382849414e-27,2.3397713972003e-26
"HWER_11215",-2.04446954827942,7.28340564513773,1.87923490193686e-27,2.5495599288133e-26
"HWER_13648",2.28116945372204,8.1467118734089,1.98510606599316e-27,2.67938418753538e-26
"HWER_07363",-2.3747549011712,6.8029372266523,2.79738108910668e-27,3.75648317680039e-26
"HWER_13585",-2.38631323790432,8.42793484757939,7.29879922805901e-27,9.75149216662504e-26
"HWER_07973",2.13352758424429,6.70699119826202,1.64407843033154e-26,2.18546183264274e-25
"HWER_07071",2.1192570837109,6.77161015919882,1.72164256974168e-26,2.27706695656286e-25
"HWER_04805",2.69000506287475,8.78244057155802,2.03131808306313e-26,2.67321459731108e-25
