"","logFC","logCPM","LR","PValue","FDR"
"HWER_06379",2.55774556694837,7.08558103769874,210.150001475382,1.27391306024237e-47,3.85395307420449e-46
"HWER_02195",3.22463492213262,6.55308050963266,207.629671118157,4.51874733688772e-47,1.35151624894187e-45
"HWER_09901",3.88480583795998,9.14968840777455,207.19024824629,5.63499120690194e-47,1.66643784905235e-45
"HWER_07732",3.19285117083481,8.33008395276079,206.903903566278,6.50683328882547e-47,1.90288724624318e-45
"HWER_08519",3.16490367785743,8.3750730881469,206.782159412475,6.91723752861028e-47,2.0006779313519e-45
"HWER_06154",3.59169962465605,5.85699038077727,204.116618759428,2.63959960930677e-46,7.55155018662545e-45
"HWER_16076",2.69262964661853,6.88069103059003,203.189603405998,4.20548265453413e-46,1.19019681147675e-44
"HWER_04113",2.63956652660165,7.74830519983348,202.302776987402,6.56641653974681e-46,1.83859663112911e-44
"HWER_16053",2.68176180496286,7.5619862241405,200.981858854321,1.27517819558812e-45,3.53291474819781e-44
"HWER_05122",2.8520847484045,7.629621428936,200.448228380155,1.66732002836698e-45,4.57123574443948e-44
"HWER_03882",3.38674938442684,6.86724513554528,199.735686307162,2.38512556474162e-45,6.47180462515459e-44
"HWER_11769",-3.03575120570504,6.63106516146017,199.560716843149,2.60431689783216e-45,6.99445109703496e-44
"HWER_05484",4.46998681056132,6.26683260131226,197.743448199063,6.49046276509806e-45,1.72554525229678e-43
"HWER_08193",-2.8924738421097,7.63201117718762,197.588410795174,7.01633381832988e-45,1.84669906098443e-43
"HWER_05574",-3.03774676911326,7.03118881949467,194.885133925932,2.72948678373903e-44,7.11288041069418e-43
"HWER_14898",2.59247219140981,7.70363912252862,194.377197193356,3.52321442047149e-44,9.09127485753034e-43
"HWER_10079",-3.0577572979956,6.44995382072715,193.897533180858,4.48361091325948e-44,1.14571494404844e-42
"HWER_03980",3.05284692655684,7.32888435119929,193.791193748851,4.72973878723299e-44,1.1969877392305e-42
"HWER_05770",2.52251517319206,6.98697448690541,192.690920641739,8.22209218063619e-44,2.06100443994614e-42
"HWER_10977",2.64696722543046,7.58553918496892,190.896459282589,2.02607589394068e-43,5.03078467250176e-42
"HWER_00442",3.04757565925204,8.88614523688323,190.57939034046,2.37609409978544e-43,5.84474735573391e-42
"HWER_04200",2.76818127772912,7.0237840735587,189.824222240288,3.47295871942498e-43,8.4637290273394e-42
"HWER_02873",-2.37098135110384,7.20214651841972,188.527169939512,6.66537288239416e-43,1.60947352536343e-41
"HWER_05007",3.8162467015079,6.14383405703272,186.978915029003,1.4514290224237e-42,3.47287380638107e-41
"HWER_04692",2.95337980386083,7.54536615610337,184.679367274493,4.61100092637278e-42,1.09334724668587e-40
"HWER_04806",2.50457459194065,7.32965597530615,184.369788254041,5.38740846604497e-42,1.26604098952057e-40
"HWER_06298",2.3194564754607,7.04222156238921,183.380197520128,8.85978296426843e-42,2.06362378424376e-40
"HWER_13437",2.83661965249575,8.07252253011175,182.319681310648,1.50993162062663e-41,3.48608774165728e-40
"HWER_14511",2.6755497536222,7.37301201735444,182.170261386357,1.62771939346405e-41,3.72535429878034e-40
"HWER_08627",2.75760347600271,9.17473871295116,181.066715709036,2.83476277023764e-41,6.43197897522884e-40
"HWER_06475",2.61605337665549,6.71548407223689,177.481438323444,1.71927560545785e-40,3.86763537911544e-39
"HWER_00777",2.48998569733947,7.54264643720036,176.463321584941,2.86854886091805e-40,6.39291223005102e-39
"HWER_13578",-3.76334581822515,8.54494800546277,176.448220366587,2.89041244443796e-40,6.39291223005102e-39
"HWER_06949",3.64782409997447,6.71770141668264,174.89555207786,6.30979803609227e-40,1.38394903591624e-38
"HWER_13418",2.51263580751816,6.87242171877045,173.175767887667,1.49824794879868e-39,3.25899884399845e-38
"HWER_08104",3.5903537272289,6.19622841719661,172.99267432472,1.64274092945145e-39,3.54401157894771e-38
"HWER_15006",-2.79271588844306,7.21039548199653,172.719524501728,1.88461258831862e-39,4.03276449793058e-38
"HWER_15531",3.90184983114332,6.25882882153654,170.181057887582,6.754944100393e-39,1.43379136066406e-37
"HWER_12943",2.21511479488474,7.03479659320195,169.541826428832,9.31615997679699e-39,1.96161064471437e-37
"HWER_06046",2.91131893241673,6.42468095204848,168.779296729394,1.36705426809727e-38,2.85562447113652e-37
"HWER_02205",2.65633179367406,6.87374684145523,167.798617182227,2.23866134575467e-38,4.63949343466636e-37
"HWER_05224",2.3018630273385,7.49531071652329,167.600125211922,2.47368517278011e-38,5.08651513652911e-37
"HWER_07312",3.68768482995573,9.46917292274589,167.531167128545,2.56098367288088e-38,5.22520079614145e-37
"HWER_02508",2.7249123061306,6.83965224214952,165.629808528133,6.66394245188844e-38,1.34919204102849e-36
"HWER_08733",2.82296974807771,8.0944095460064,165.546670566473,6.94851761374792e-38,1.39606857705225e-36
"HWER_05500",3.21045563646341,6.83570601413037,165.191216703535,8.30881819460844e-38,1.65672799153102e-36
"HWER_02969",2.97934376748668,6.47322441729256,164.563710260526,1.13924532735092e-37,2.25450654254708e-36
"HWER_02904",-2.34461017945669,7.35872119263984,163.900202980018,1.59060721700595e-37,3.12423745907437e-36
"HWER_07643",2.62241243022015,6.40183608789274,163.563070499303,1.88456947759317e-37,3.67421249261127e-36
"HWER_03633",2.75717999023656,7.94935644115118,161.982111749852,4.17442756392814e-37,8.07874510901386e-36
"HWER_04869",2.76829599584272,8.37624632439647,161.867743335509,4.42163866107336e-37,8.49471018682122e-36
"HWER_11724",2.75661132951846,6.61255462337837,160.839059475822,7.41868366929809e-37,1.41492575489801e-35
"HWER_03518",2.35459599820237,7.51250172301295,159.615634833495,1.37286586807288e-36,2.59955608976102e-35
"HWER_03623",2.14114902980981,7.19842327569987,159.577924284521,1.39916049585391e-36,2.63042173220535e-35
"HWER_11688",2.7837829741674,6.81299932465823,158.456319865997,2.45999247234895e-36,4.5919859483847e-35
"HWER_01356",2.59506219608915,6.5877429439241,157.855436704715,3.32834848650054e-36,6.1691642369503e-35
"HWER_04629",2.9349903710051,6.72556648954745,156.5031499844,6.57232911309089e-36,1.20967623955631e-34
"HWER_13679",2.37117369977223,7.42885953017435,156.037153416641,8.30899829638023e-36,1.51870024417172e-34
"HWER_03898",-2.42412092335444,6.53502860705257,155.493230892605,1.09246812264826e-35,1.98301799917946e-34
"HWER_07672",2.82313525063217,8.86629817272946,155.190829764737,1.27201368918764e-35,2.29310960954922e-34
"HWER_08212",3.40128514116028,6.50174524990914,155.014143020632,1.3902826351142e-35,2.48926795620447e-34
"HWER_01147",2.16816758231341,7.74974817404418,153.358938173443,3.19762902671878e-35,5.67329933239595e-34
"HWER_12860",2.44557195061177,7.16820357070941,153.350207700455,3.2117082086892e-35,5.67329933239595e-34
"HWER_08752",2.5868877308816,6.3275096364546,153.238351780707,3.39767419214442e-35,5.96178564914941e-34
"HWER_08630",2.42453765439288,7.6370615394543,151.852050008883,6.8259276160549e-35,1.18979082685142e-33
"HWER_10155",4.93317219642742,8.69659236351853,151.634297531473,7.61646863807007e-35,1.3188516746974e-33
"HWER_12912",3.11552080410991,5.90762403220859,151.436998261775,8.41154478862905e-35,1.44700561331187e-33
"HWER_11843",2.21120944575909,6.92452031939114,151.038048019235,1.02818717920496e-34,1.75726536082303e-33
"HWER_08256",2.49391174998564,6.71080145696178,150.571507658426,1.30029918826569e-34,2.20799191194535e-33
"HWER_07832",3.02761778914836,8.13997219488136,149.712043511156,2.00401310717115e-34,3.381129806458e-33
"HWER_13628",2.06484166549873,7.31664817022977,149.061276001813,2.7806518607955e-34,4.66157687746099e-33
"HWER_03443",-3.45123531609443,7.38411775850582,148.330101357456,4.01765873095568e-34,6.69270745561731e-33
"HWER_07363",2.69889819968604,6.80328743526472,148.299496245383,4.08002743782469e-34,6.75385673984565e-33
"HWER_15747",-2.95859358415666,8.82143991471359,146.182355991827,1.18433773565429e-33,1.94089620947395e-32
"HWER_02369",2.40163661518123,7.61914422136722,146.177476430342,1.18725034090162e-33,1.94089620947395e-32
"HWER_13676",2.57795556257965,6.730910526339,145.744585803831,1.47631416379851e-33,2.39855486365289e-32
"HWER_07311",2.9362608316195,6.34673253553237,145.129804377178,2.01178968763864e-33,3.24848494347539e-32
"HWER_11215",2.27553361874964,7.28363779494275,144.895009635355,2.26419855543384e-33,3.63376255969626e-32
"HWER_01846",3.944634941179,6.65982566345838,144.125988970946,3.33461210377694e-33,5.31921154978237e-32
"HWER_02945",2.62596744204218,7.10445890994784,143.396874639831,4.81345571488005e-33,7.63193701299054e-32
"HWER_09251",-3.40580429230312,7.88961017971028,142.129426957001,9.11132378804002e-33,1.43598827605517e-31
"HWER_01341",2.15434033305577,7.06869112480725,141.217409002099,1.44212356788923e-32,2.25932692302646e-31
"HWER_09271",2.24836993142805,6.55513626609378,140.942671626457,1.65606742438668e-32,2.57915352721049e-31
"HWER_01182",3.02005920969996,7.709080119427,140.283624664843,2.3077673116978e-32,3.57296680258153e-31
"HWER_12119",2.20924233259925,6.85624770077544,139.864455861587,2.85006137609128e-32,4.38676113559781e-31
"HWER_07665",3.11781757726327,6.87203976833093,138.817139747,4.82931488526667e-32,7.38997487094296e-31
"HWER_11120",2.10247314329909,7.16415606391641,137.878518929086,7.74742033040953e-32,1.17868267685768e-30
"HWER_08541",2.32452529532205,6.77312862755281,137.518121255553,9.28916867039973e-32,1.40512022646506e-30
"HWER_09350",2.40251073486298,6.7409863632308,137.067717022405,1.16542208092259e-31,1.75279480970758e-30
"HWER_02079",2.53852634390257,9.17875874960851,136.998214045175,1.20693590462135e-31,1.80491778463829e-30
"HWER_13585",2.66657946273017,8.42804876979241,136.780388209435,1.34686835693808e-31,1.99195514718089e-30
"HWER_15254",-2.49566885970978,6.27349011884432,136.779983464399,1.34714291868616e-31,1.99195514718089e-30
"HWER_09400",-1.95449208063766,7.39401746218956,136.298495163295,1.71681083345174e-31,2.52438330371228e-30
"HWER_06675",2.25408525904784,7.42791236377102,135.875227717293,2.12470975328073e-31,3.10679781701938e-30
"HWER_13496",2.66393879455971,6.91127776938243,134.820132391808,3.61475844609818e-31,5.25637802769635e-30
"HWER_01834",-2.20098174162559,6.47796092712643,134.715973378145,3.80945237570851e-31,5.50905420487077e-30
"HWER_07390",2.58687906617407,8.51899338647407,134.687598251914,3.86428559539236e-31,5.55781403665175e-30
"HWER_15172",-3.06947835705743,8.31371226619896,134.415752357064,4.43131100536754e-31,6.33870139463444e-30
"HWER_11910",2.60084982973381,6.55182832197716,134.308747919613,4.67668802718251e-31,6.65353669596992e-30
"HWER_01530",2.30770444130158,6.61036489357849,133.908632326897,5.72085499354459e-31,8.09531738871471e-30
"HWER_05015",2.25607560476746,6.5997924509809,133.856291670792,5.87367940389891e-31,8.26712523586199e-30
"HWER_15679",2.26656275446418,9.07330359680334,133.800068342002,6.04239191963484e-31,8.45934868748877e-30
"HWER_04824",2.7894979151175,8.47816528745042,133.417064663259,7.32808625737077e-31,1.02050386398941e-29
"HWER_00678",-2.28829521358671,6.76641458137799,132.81641331308,9.91712930573995e-31,1.37378338593198e-29
"HWER_12429",2.42753079844347,6.98801614160885,132.658648282326,1.07373857862599e-30,1.47962300468251e-29
"HWER_09999",2.46980038764431,6.5944752821787,132.105287533803,1.41890650055111e-30,1.94508432783882e-29
"HWER_03659",2.20879459627401,7.54487037281644,132.057956391071,1.45314276396887e-30,1.98169520972335e-29
"HWER_13151",2.39457966119273,7.75419801160719,131.88164856559,1.58810387454965e-30,2.15458216382199e-29
"HWER_08847",2.19299933807566,6.72648784798932,131.866901592444,1.59994516204719e-30,2.15951572641446e-29
"HWER_02082",2.43027325262141,7.91859325945006,131.39849883638,2.02571733735583e-30,2.72024899587783e-29
"HWER_01850",1.9735924829748,7.01896455312073,131.312017424409,2.11591838335741e-30,2.82695288578513e-29
"HWER_12784",-2.29718027124003,7.25898478903559,130.170688252934,3.76013190783393e-30,4.99831675829238e-29
"HWER_05723",2.32158693716174,6.81188277007056,129.751308243526,4.64473166995958e-30,6.14318279162493e-29
"HWER_10933",2.46932342115418,6.44204951934756,129.523332484748,5.21004084614953e-30,6.85641375353278e-29
"HWER_09752",2.18352227893321,6.81042647696401,129.483380073657,5.31597191914584e-30,6.96101397571734e-29
"HWER_06447",3.02634254948421,7.60727427381285,129.277436039478,5.89716607082393e-30,7.68383222693494e-29
"HWER_03748",2.88257289313689,9.23565642500395,127.375205854101,1.53772257621101e-29,1.9937368574322e-28
"HWER_14447",2.22959143034526,7.26249302079495,126.579612236515,2.29603702130948e-29,2.96233796082674e-28
"HWER_13298",1.89773242137681,7.21448509939436,126.514047900005,2.37315876819297e-29,3.04690433067507e-28
"HWER_04766",2.56830768717177,6.74372069180793,125.058949002069,4.94050170011525e-29,6.31233032752589e-28
"HWER_01215",-2.03494485025755,6.90591868946676,124.627521706112,6.14035020581642e-29,7.8074404549318e-28
"HWER_06630",2.32312246889559,7.40715097871849,124.412595579868,6.84278301934854e-29,8.65875235909873e-28
"HWER_03048",-2.63438526284748,9.07007788237214,122.88431660243,1.47821131655941e-28,1.8615560694662e-27
"HWER_04715",-2.4286209378856,8.28998972774785,122.726871187868,1.60029260548889e-28,2.00570006554608e-27
"HWER_07664",2.28605413447553,6.60752784461373,122.644856364403,1.66782921688477e-28,2.08043909897665e-27
"HWER_05259",2.50842587997925,7.01905930806502,122.078718155368,2.2185837541248e-28,2.75439266078136e-27
"HWER_13468",-2.53146449408064,8.07509032611706,122.002569415515,2.3053914296143e-28,2.84872781349523e-27
"HWER_03283",2.47087474396597,7.98506478173194,121.711074026241,2.6702587058244e-28,3.28416865127562e-27
"HWER_00599",2.12705694791935,6.77302222201508,121.59059463409,2.83744051085698e-28,3.47355508119794e-27
"HWER_12489",2.35453871997436,6.994277989118,121.377255379971,3.15957083235438e-28,3.84999556979478e-27
"HWER_02923",3.0992401048191,8.0128667622147,121.075878378979,3.67792240633968e-28,4.46096395091523e-27
"HWER_07369",-2.4020317373516,8.28995235637592,120.070825183537,6.10419371128006e-28,7.36983387527024e-27
"HWER_15542",2.62038013541931,6.99433695997453,119.259569331044,9.18837626519324e-28,1.10428339406341e-26
"HWER_07833",2.55337857138023,6.52394562479998,118.861820590034,1.12285205646441e-27,1.34333936937015e-26
"HWER_04608",-1.80272183253675,7.23317813161424,118.84386945883,1.13305983413297e-27,1.34941786580904e-26
"HWER_12384",2.37070529871603,7.42544362160061,118.020954206925,1.71565904897788e-27,2.03406063824765e-26
"HWER_09854",-2.57628119199716,6.99265230033796,117.820350187669,1.89825689315447e-27,2.24045387568725e-26
"HWER_12776",1.87621703087629,6.97221934259796,117.800342406407,1.91750231648306e-27,2.2530652218676e-26
"HWER_02409",2.07071118397708,7.11682236018371,117.12107792395,2.70067004220792e-27,3.159183800485e-26
"HWER_02578",2.33040802118534,8.58360240482608,117.09694141575,2.73373695833095e-27,3.18371490014472e-26
"HWER_15634",-2.35337205932598,6.47618258172758,116.875206377788,3.05710744681951e-27,3.54462854626826e-26
"HWER_13404",2.73737047282952,9.35893330963738,116.646669806889,3.43047947450396e-27,3.95792246498749e-26
"HWER_05648",2.13045045437548,6.85953959228535,116.639079763454,3.44363314772847e-27,3.95792246498749e-26
"HWER_09166",2.16937057493696,8.0911275696705,116.499970441991,3.69384742725164e-27,4.22704627327231e-26
"HWER_13823",2.55325081273137,6.63094054106622,116.366439710993,3.95111538090383e-27,4.501876918848e-26
"HWER_14473",2.41693301546316,6.26336742905761,116.2902861067,4.10578369899842e-27,4.65794081713958e-26
"HWER_00667",2.21250141395352,7.26612677020561,116.239192369624,4.21293523324213e-27,4.75898949952502e-26
"HWER_11179",-2.70166412462549,8.83147253053072,116.104399242893,4.5092314811854e-27,5.07192190533332e-26
"HWER_11903",2.47326714010923,7.93652915543087,115.981330056395,4.79792165188461e-27,5.37367225011076e-26
"HWER_01654",2.54263915750748,7.37165874972259,115.607276458963,5.79385593980049e-27,6.46162238709953e-26
"HWER_01257",2.01259270625803,7.53339447984591,114.506290402974,1.00945519017548e-26,1.12104897069277e-25
"HWER_10649",3.67129623912931,7.42164499845665,113.816346814921,1.42954127411536e-26,1.58090446784522e-25
"HWER_03857",-1.92594761839053,7.35616965624193,113.802505945555,1.43955469031396e-26,1.58531713175998e-25
"HWER_00026",2.00520494137631,7.0967662716239,112.902449265133,2.26656439878152e-26,2.48566562399707e-25
"HWER_06259",2.20646054978029,6.52812147112906,112.830652550019,2.35014310160256e-26,2.56662931262155e-25
"HWER_07122",2.02611007019614,6.58006069317581,112.797993883819,2.38917433487905e-26,2.59847390471143e-25
"HWER_00028",2.16245249925365,8.64266118299593,112.202412812883,3.22631400161027e-26,3.49450965112684e-25
"HWER_08297",2.09848797234668,9.11913781933479,112.014068206858,3.54783751458503e-26,3.82701161409336e-25
"HWER_11723",2.3738244466825,6.99261605314499,111.987933990412,3.59491392826595e-26,3.86196467722285e-25
"HWER_03439",1.77998811316998,7.14171990322412,111.741352166197,4.07102262496726e-26,4.35566323126578e-25
"HWER_10670",-2.11686454547931,7.87888991523922,111.698889027417,4.15915770834398e-26,4.43194457018678e-25
"HWER_08757",-2.07976272380568,6.95885078436634,111.656586267203,4.24885743185041e-26,4.50927127444769e-25
"HWER_09499",1.82779431575244,7.22384237132839,111.313206189475,5.05235116647982e-26,5.3404772169377e-25
"HWER_14229",-1.93082957749595,7.53975760857394,111.24403695213,5.2317392422855e-26,5.50797507427818e-25
"HWER_06319",2.21574284449446,6.86983795641917,111.177665257521,5.40985822261244e-26,5.67280750673942e-25
"HWER_03594",1.79682088648668,7.03180936174603,110.864142119344,6.33678850365313e-26,6.61842354825994e-25
"HWER_07071",-2.10516235533886,6.77111564063495,110.226010158701,8.74318357875263e-26,9.09567556493159e-25
"HWER_11208",1.74477245481586,7.18865959743986,110.018445657968,9.70831435758846e-26,1.00599540902255e-24
"HWER_14926",-1.76017607274656,7.10056090193907,109.857449527218,1.05297037888367e-25,1.08683060283209e-24
"HWER_05221",-2.28032638746146,6.71287115562139,109.815494760006,1.07549405750512e-25,1.10574232787245e-24
"HWER_15386",-1.9694064738846,7.21911405215521,109.783027589979,1.09325446910414e-25,1.11962870143272e-24
"HWER_02108",2.50151076301489,8.89540738714013,109.425726895623,1.30919289148547e-25,1.33557972495727e-24
"HWER_09535",2.01434656765107,6.46038718468129,108.706289231175,1.88206574115151e-25,1.91258572614316e-24
"HWER_10390",2.03519945708005,6.86325564827529,108.630145879961,1.95577361392357e-25,1.97984467378725e-24
"HWER_01632",2.08794971578153,8.46431697628367,108.39411983322,2.20310389232658e-25,2.22167411670634e-24
"HWER_03833",2.22734763140139,6.53303002418697,108.375769638196,2.22359550373673e-25,2.23377991062408e-24
