"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"73","GO:0003899",0.021904561699211,2.06959452343339,7.1438127090301,13,58,"DNA-directed RNA polymerase activity"
"74","GO:0032549",0.0251734054131331,1.21469228754505,126.864260177604,147,1030,"ribonucleoside binding"
"75","GO:0016638",0.0251949525427121,2.60068610634648,3.6950755391535,8,30,"oxidoreductase activity, acting on the CH-NH2 group of donors"
"76","GO:0036094",0.025935742700855,1.17791077494153,193.375619882367,217,1570,"small molecule binding"
"77","GO:0008131",0.0260592811303019,4.76002506265664,1.2316918463845,4,10,"primary amine oxidase activity"
"78","GO:0001882",0.0267145589827876,1.21158652165112,127.11059854688,147,1032,"nucleoside binding"
"79","GO:0004448",0.0279510387185707,7.13615023474178,0.7390151078307,3,6,"isocitrate dehydrogenase activity"
"80","GO:0016861",0.029047395810904,3.06255044390638,2.463383692769,6,20,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses"
"81","GO:0003677",0.0337259718838456,1.24960130417833,79.5672932764387,95,646,"DNA binding"
"82","GO:0017076",0.0339547264800252,1.20018098099084,126.248414254411,145,1025,"purine nucleotide binding"
"83","GO:0035639",0.0345868398259208,1.1998573508871,125.386229961942,144,1018,"purine ribonucleoside triphosphate binding"
"84","GO:0008094",0.036319565187925,2.38333333333333,3.9414139084304,8,32,"DNA-dependent ATPase activity"
"85","GO:0008175",0.0383075823856292,3.24638672710168,1.9707069542152,5,16,"tRNA methyltransferase activity"
"86","GO:0032550",0.0386974406891452,1.19368103422773,125.878906700496,144,1022,"purine ribonucleoside binding"
"87","GO:0032555",0.0386974406891452,1.19368103422773,125.878906700496,144,1022,"purine ribonucleotide binding"
"88","GO:0001883",0.0386974406891452,1.19368103422773,125.878906700496,144,1022,"purine nucleoside binding"
"89","GO:0005484",0.0417466629655108,14.2626641651032,0.36950755391535,2,3,"SNAP receptor activity"
"90","GO:1901363",0.0436545579924912,1.12918979578365,333.172644447007,358,2705,"heterocyclic compound binding"
"91","GO:0097159",0.0436545579924912,1.12918979578365,333.172644447007,358,2705,"organic cyclic compound binding"
"92","GO:0016831",0.0438090685221786,2.14532577903683,4.80359820089955,9,39,"carboxy-lyase activity"
"93","GO:0003678",0.0438090685221786,2.14532577903683,4.80359820089955,9,39,"DNA helicase activity"
"94","GO:0016668",0.0444991746177653,5.35140845070423,0.86218429246915,3,7,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"
"95","GO:0032561",0.0475045325213236,1.46720943290286,20.3229154653443,28,165,"guanyl ribonucleotide binding"
"96","GO:0005525",0.0475045325213236,1.46720943290286,20.3229154653443,28,165,"GTP binding"
"97","GO:0004571",0.0489378281033821,2.97546252743807,2.09387613885365,5,17,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"
"98","GO:0015924",0.0489378281033821,2.97546252743807,2.09387613885365,5,17,"mannosyl-oligosaccharide mannosidase activity"
