"","logFC","logCPM","LR","PValue","FDR"
"HWER_10352",-1.4352485303695,6.75687856565498,45.2537915029915,1.73085126706427e-11,3.03706702327544e-10
"HWER_12429",1.36804483294567,6.98801614160885,45.1768852112464,1.80017326177219e-11,3.13778544700954e-10
"HWER_03053",1.78148954489899,9.93073247761532,44.7325617588086,2.25869639304334e-11,3.88796209300427e-10
"HWER_15122",1.1417149031216,6.99318759814283,44.7313457859136,2.26009954494549e-11,3.88796209300427e-10
"HWER_09925",1.45756097221579,7.82807486302997,44.6436115817146,2.36367570631731e-11,4.03973666170595e-10
"HWER_07984",-1.25255637956484,7.33703014048488,44.3495692632431,2.74672435302591e-11,4.66411515946078e-10
"HWER_14183",1.46985630866847,9.00400951019499,43.1298013812939,5.12260151813564e-11,8.64274820239296e-10
"HWER_13418",1.20083844297985,6.87242171877045,43.0865704255377,5.23705005862163e-11,8.77956417470837e-10
"HWER_03100",1.2663361191739,8.27702287679211,42.903724673279,5.75010759327629e-11,9.57866024398936e-10
"HWER_00786",1.09351801206773,7.04934993894963,42.8712967981667,5.84621646900223e-11,9.67751053233576e-10
"HWER_02275",1.62659909263684,7.22973850110661,42.5527732445022,6.88006531975724e-11,1.13177074510007e-09
"HWER_01473",1.23697995610951,6.74130386533044,42.2854687095185,7.88764510032225e-11,1.28945850335703e-09
"HWER_08699",1.40875658912632,7.66163424798543,41.9001375634675,9.60558800492058e-11,1.56061158203401e-09
"HWER_10390",1.22470891557444,6.86325564827529,41.2517205970294,1.33833987112815e-10,2.16104941153945e-09
"HWER_04491",-1.27941001884124,8.37811146485853,41.2122366974663,1.36564913671977e-10,2.19170032185758e-09
"HWER_02218",1.26921618388781,8.47008184360784,40.6519471684961,1.81905888417726e-10,2.90167453524518e-09
"HWER_06766",-1.29164718489206,7.99200080382415,40.4136784501236,2.05497368732335e-10,3.2582474367681e-09
"HWER_05558",1.37033341764056,6.87120778206736,40.071337041639,2.44855533117097e-10,3.85904049798921e-09
"HWER_05802",1.60458150275613,9.53511235357519,39.9244079443997,2.63983750507256e-10,4.13574542461368e-09
"HWER_00688",-1.28993945107293,8.99388915103912,39.6931625509224,2.97164050342008e-10,4.62802236982346e-09
"HWER_10639",1.23721252527127,6.84333872045148,39.5710101132666,3.16344623084022e-10,4.89775910563027e-09
"HWER_15336",1.06634441568424,7.14564142429537,39.5148452603108,3.2557496215937e-10,5.01118889124832e-09
"HWER_05723",1.23696260675452,6.81188277007056,39.4392591477563,3.38424099043605e-10,5.17867574815564e-09
"HWER_00083",1.27635830553931,6.57670339502946,39.3444334900531,3.5526420572682e-10,5.40494444782075e-09
"HWER_09641",1.22880708473914,6.66305584410774,38.9696788418811,4.30439337470826e-10,6.5110134265702e-09
"HWER_07310",-1.45806160122013,8.50984434735019,38.9474425614458,4.35370270962064e-10,6.54796887526944e-09
"HWER_02131",1.12282455134821,7.12721436188903,38.8543358843228,4.56638516903723e-10,6.82882145733295e-09
"HWER_15443",1.22360937941907,7.3930622063769,38.7255295133705,4.87787229960193e-10,7.23944208793427e-09
"HWER_11710",1.30016235924304,7.07566916366265,38.7182989052599,4.89597527223518e-10,7.23944208793427e-09
"HWER_09040",1.21926889480725,6.74701326510289,38.4920432782441,5.49773670124868e-10,8.08382290373548e-09
"HWER_01018",-1.11647358388398,7.61974537222883,38.1871353177887,6.42747849915274e-10,9.39840189431667e-09
"HWER_02409",1.1504273189642,7.11682236018371,38.1378827271057,6.5917827179853e-10,9.58539895786592e-09
"HWER_05224",1.05568282105668,7.49531071652329,37.9925581187484,7.10149865882337e-10,1.02698595989138e-08
"HWER_09030",1.19139355218749,8.43114831765343,37.9365331783015,7.30837984687901e-10,1.05112872988992e-08
"HWER_00111",-1.31896590067715,8.97683894319019,37.9104182493882,7.40686482271902e-10,1.05950370724981e-08
"HWER_06244",1.39336606455189,6.9163526703261,37.3191279009757,1.0029605114714e-09,1.42691463037445e-08
"HWER_12537",1.44329191272917,6.81990723913094,37.097482064648,1.12368728112085e-09,1.59007791608069e-08
"HWER_02854",1.20398506349213,8.57707226225392,36.8409518933436,1.28169537917117e-09,1.80396911121846e-08
"HWER_08406",1.14687158535002,6.80058646991251,36.6683337427096,1.40035789881927e-09,1.96050105834698e-08
"HWER_03667",-0.998531978885522,7.33879219301475,36.608441234013,1.4440503881036e-09,2.00326091887828e-08
"HWER_06909",-1.05619528255562,7.00603932591383,36.6056454124331,1.44612300374952e-09,2.00326091887828e-08
"HWER_06681",1.59394927193438,9.57320695848852,36.4501193026813,1.56623542242553e-09,2.15828881247329e-08
"HWER_01446",-1.36634299105606,9.0610848187646,36.4059887908106,1.60210191668262e-09,2.19621471078575e-08
"HWER_07099",1.30754570773003,7.9048721274383,36.02980644847,1.94322186051769e-09,2.65003105537957e-08
"HWER_11412",-1.07332924368346,6.9517214465146,35.939249359546,2.03566462164897e-09,2.76178829081448e-08
"HWER_08801",1.21288715110042,7.4480997137229,35.8586088567757,2.1216847848909e-09,2.86373043786301e-08
"HWER_07643",1.16925190491205,6.40183608789274,35.8164665936427,2.16807697769206e-09,2.91141765575791e-08
"HWER_05822",1.18823455793927,6.5274855667397,35.7314976314914,2.26472651659063e-09,3.02576659475459e-08
"HWER_15876",-1.10168238242513,6.86587464107508,35.7173124334536,2.28127689556405e-09,3.03248524703262e-08
"HWER_12861",-1.3075571584719,8.26872132502601,35.5585297250931,2.47500899048774e-09,3.27347922761997e-08
"HWER_15694",1.22404042346329,7.34750994707708,35.1293737514359,3.0851188641222e-09,4.06001642518482e-08
"HWER_00442",1.22735796788714,8.88614523688323,35.1145000750735,3.10877307839812e-09,4.07079141410143e-08
"HWER_05122",1.12585494791791,7.629621428936,35.0915057112247,3.14569987520697e-09,4.08829285486436e-08
"HWER_07632",-1.12893840395678,8.26310776142795,35.0868655738767,3.15320459550709e-09,4.08829285486436e-08
"HWER_09983",1.10958694096323,7.4989879844005,34.8804015320393,3.50592196691461e-09,4.52332677299963e-08
"HWER_08216",-1.02909256578336,7.55243424087105,34.7030794856176,3.84023632425199e-09,4.93048878313719e-08
"HWER_04629",1.30126736392485,6.72556648954745,34.5461486236952,4.16264347351152e-09,5.31848428266132e-08
"HWER_08753",-1.16910459415682,7.63613393949327,34.4853002979071,4.2948258722381e-09,5.46086072257521e-08
"HWER_09424",-1.196675509983,7.03305092188732,34.4607446117988,4.34935187202713e-09,5.5036029457574e-08
"HWER_10032",1.65343405534759,6.90009047937527,34.4208145622806,4.43950085143631e-09,5.59079724448822e-08
"HWER_01530",1.12718827306708,6.61036489357849,34.3576725860381,4.58588926190277e-09,5.74764787491813e-08
"HWER_04556",-1.17639375335217,6.48712316383537,34.0763728750142,5.29908035811678e-09,6.61003767893998e-08
"HWER_13347",1.28500302144405,8.3162757152301,33.9767382914642,5.57749122415614e-09,6.92450797263158e-08
"HWER_14706",-0.975049841015647,7.1223395334644,33.850961313945,5.94996845603733e-09,7.35226149121608e-08
"HWER_07313",1.01412155873776,7.17162985533989,33.4147744025497,7.44561882517854e-09,9.15741530274295e-08
"HWER_02156",1.05706826594329,6.78615220512118,33.3543430890552,7.68061024894171e-09,9.38939082731799e-08
"HWER_05648",1.10548353662434,6.85953959228535,33.34803115884,7.70557909840686e-09,9.38939082731799e-08
"HWER_08292",0.96362808776242,7.1694914881699,33.1159988122004,8.68213868329852e-09,1.05305940158718e-07
"HWER_15152",-1.14071322500587,6.77067664230179,32.8712358480942,9.84695109810314e-09,1.18886125184438e-07
"HWER_14885",1.03069143659783,7.07997512568999,32.4042073976614,1.25215075072424e-08,1.50486793420375e-07
"HWER_00678",-1.09224211161791,6.76641458137799,32.2859805030339,1.33069991208776e-08,1.59200098573408e-07
"HWER_15009",-1.28708025631671,8.82787926004681,32.1481210182143,1.4285478554969e-08,1.70132939170491e-07
"HWER_10755",-1.18022757659854,7.89270558349004,32.0877485501032,1.47363698290402e-08,1.74712276531684e-07
"HWER_00033",0.956088783414996,7.10932409432054,31.7409166510224,1.76171272496703e-08,2.07929501888486e-07
"HWER_14056",-1.06840414495536,7.81188116920666,31.7311657833903,1.77057986609083e-08,2.08043134265672e-07
"HWER_01324",1.39489740796618,9.95298723076364,31.3717579404511,2.13057611768958e-08,2.49230059633732e-07
"HWER_10315",1.06419001742434,7.88139954978724,31.3461500486973,2.15886370666499e-08,2.51421649377976e-07
"HWER_08491",0.969805629267259,7.53480464060613,31.1568808735175,2.37994244154221e-08,2.7594751128366e-07
"HWER_16053",-0.994224919467824,7.5619862241405,30.9681737935702,2.6229443678528e-08,3.02789016499498e-07
"HWER_03882",1.22920972846264,6.86724513554528,30.8872982566365,2.73455671138307e-08,3.14294902373809e-07
"HWER_01342",0.96733901161149,6.92970978687425,30.7351222570927,2.95762839259662e-08,3.384555621441e-07
"HWER_15588",1.06756712444136,6.58605830592909,30.7151779287062,2.9881848376869e-08,3.39194278202285e-07
"HWER_05173",0.992392845452681,6.90747311728653,30.7140915098237,2.98985837929065e-08,3.39194278202285e-07
"HWER_11319",2.09669740084785,9.73116255337858,30.4103507527354,3.49657437609289e-08,3.94977843685686e-07
"HWER_08793",1.15207827305986,7.82283207977367,30.3513235843454,3.60460926491949e-08,4.05441520737953e-07
"HWER_15909",-1.2721194310952,7.4679005983955,30.2858440161544,3.72837069935967e-08,4.17577518328282e-07
"HWER_05007",1.39229711500252,6.14383405703272,30.2215983702986,3.85393675359313e-08,4.29811929468522e-07
"HWER_01696",-1.21472731115317,8.76550979244084,30.0761698950837,4.15404589474128e-08,4.61326953373799e-07
"HWER_08418",-0.933619534931955,7.09190236788268,30.0008010659913,4.31867858214656e-08,4.7759504320209e-07
"HWER_01834",1.01246927836207,6.47796092712643,29.7653229982722,4.87636742792079e-08,5.37012513401152e-07
"HWER_11247",0.907364769353152,7.0401905768956,29.7415512366646,4.9365303357793e-08,5.41372826823796e-07
"HWER_15006",-1.09925847804906,7.21039548199653,29.6994969593678,5.04479101982747e-08,5.50949791045059e-07
"HWER_07468",0.940607241930509,7.68891513829839,29.2944843178196,6.21724099801676e-08,6.76189186230583e-07
"HWER_03833",1.11906500048578,6.53303002418697,29.2454125887225,6.37670166446619e-08,6.90678139130659e-07
"HWER_08752",1.0735740095518,6.3275096364546,29.1139489491782,6.82438620198293e-08,7.36138708345044e-07
"HWER_03240",1.40595638914053,10.3767139845396,29.1031526307393,6.86252214875244e-08,7.37230950837405e-07
"HWER_02559",1.1259546655837,8.02609964073716,28.9598656945506,7.38935075215156e-08,7.90600454457842e-07
"HWER_08871",-1.0901738497878,7.87917270797415,28.8252298589093,7.92124923767547e-08,8.44078056419508e-07
"HWER_08988",-1.08891225698921,9.04498402394166,28.7692501072088,8.15354409964964e-08,8.65327744769269e-07
"HWER_07093",-0.95226574613447,7.01025933403441,28.6029815452447,8.88452774256001e-08,9.39119558972608e-07
"HWER_07122",0.990556210426866,6.58006069317581,28.5610555493284,9.0789961575295e-08,9.55836715464706e-07
"HWER_06298",0.875990745434423,7.04222156238921,28.4528066054539,9.60104843297859e-08,1.00677129384859e-06
"HWER_07066",-0.91548964848735,7.5525742703202,28.4279237134594,9.72524211944907e-08,1.01574751025357e-06
"HWER_03898",-0.994628302490356,6.53502860705257,28.2405514079228,1.07136331790286e-07,1.11455662162859e-06
"HWER_14199",1.02414565965245,8.10705315983735,28.1604166610324,1.11665063285257e-07,1.15709624632597e-06
"HWER_00837",1.0470315987645,6.64822728472914,28.1511879649897,1.12198781567396e-07,1.15806742386426e-06
"HWER_00453",-1.19494735431711,8.12258178059027,28.1087620870685,1.14685453647155e-07,1.17546839551537e-06
"HWER_04766",1.1632092500341,6.74372069180793,28.107203012276,1.14777879045384e-07,1.17546839551537e-06
"HWER_04965",-0.914892263885638,6.96515062938442,27.9780033240339,1.2270233849955e-07,1.25175408887913e-06
