"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"61","GO:0072593",0.0145907615047274,6.875,0.531640120533793,3,15,"reactive oxygen species metabolic process"
"62","GO:0006801",0.0145907615047274,6.875,0.531640120533793,3,15,"superoxide metabolic process"
"63","GO:0042325",0.0161421903281053,4.59396433470508,0.992394891663079,4,28,"regulation of phosphorylation"
"64","GO:0030150",0.0170771454993623,13.7102040816327,0.212656048213517,2,6,"protein import into mitochondrial matrix"
"65","GO:0016458",0.0170771454993623,13.7102040816327,0.212656048213517,2,6,"gene silencing"
"66","GO:0006094",0.0170771454993623,13.7102040816327,0.212656048213517,2,6,"gluconeogenesis"
"67","GO:0006835",0.0170771454993623,13.7102040816327,0.212656048213517,2,6,"dicarboxylic acid transport"
"68","GO:0019318",0.0172316135909737,3.63418877772945,1.52403501219687,5,43,"hexose metabolic process"
"69","GO:0006793",0.0212503892680995,1.54602873451385,21.3364901707562,31,602,"phosphorus metabolic process"
"70","GO:0071704",0.0222672364533881,1.31177928837439,129.046778590903,145,3641,"organic substance metabolic process"
"71","GO:0032268",0.0228446364680838,4.08169486358787,1.09872291576984,4,31,"regulation of cellular protein metabolic process"
"72","GO:0005975",0.0230866974000994,1.53427536231884,21.4782608695652,31,606,"carbohydrate metabolic process"
"73","GO:0046348",0.0233540491502124,10.9665306122449,0.24809872291577,2,7,"amino sugar catabolic process"
"74","GO:0040029",0.0233540491502124,10.9665306122449,0.24809872291577,2,7,"regulation of gene expression, epigenetic"
"75","GO:0009250",0.0233540491502124,10.9665306122449,0.24809872291577,2,7,"glucan biosynthetic process"
"76","GO:0006032",0.0233540491502124,10.9665306122449,0.24809872291577,2,7,"chitin catabolic process"
"77","GO:0000271",0.0233540491502124,10.9665306122449,0.24809872291577,2,7,"polysaccharide biosynthetic process"
"78","GO:0033692",0.0233540491502124,10.9665306122449,0.24809872291577,2,7,"cellular polysaccharide biosynthetic process"
"79","GO:1901072",0.0233540491502124,10.9665306122449,0.24809872291577,2,7,"glucosamine-containing compound catabolic process"
"80","GO:0018193",0.0265974991141374,3.20920622717663,1.70124838570814,5,48,"peptidyl-amino acid modification"
"81","GO:0042398",0.0281266465510188,3.79906343124734,1.16960826517434,4,33,"cellular modified amino acid biosynthetic process"
"82","GO:0042254",0.028782655794644,2.7643153526971,2.33921653034869,6,66,"ribosome biogenesis"
"83","GO:0046942",0.0288591082645626,2.51704545454545,2.97718467498924,7,84,"carboxylic acid transport"
"84","GO:0015849",0.0288591082645626,2.51704545454545,2.97718467498924,7,84,"organic acid transport"
"85","GO:0006811",0.0294873676481016,1.70642039419332,11.1289998565074,18,314,"ion transport"
"86","GO:0019319",0.0304193975357175,9.13741496598639,0.283541397618023,2,8,"hexose biosynthetic process"
"87","GO:0046364",0.0304193975357175,9.13741496598639,0.283541397618023,2,8,"monosaccharide biosynthetic process"
"88","GO:0006084",0.0304193975357175,9.13741496598639,0.283541397618023,2,8,"acetyl-CoA metabolic process"
"89","GO:0046185",0.0354426747022528,Inf,0.0354426747022528,1,1,"aldehyde catabolic process"
"90","GO:0046292",0.0354426747022528,Inf,0.0354426747022528,1,1,"formaldehyde metabolic process"
"91","GO:0046294",0.0354426747022528,Inf,0.0354426747022528,1,1,"formaldehyde catabolic process"
"92","GO:0019725",0.036057236474758,2.9343238966063,1.84301908451715,5,52,"cellular homeostasis"
"93","GO:0051246",0.0373074989877741,3.44135802469136,1.2759362892811,4,36,"regulation of protein metabolic process"
"94","GO:0015711",0.0379001467735564,2.36178861788618,3.1543980485005,7,89,"organic anion transport"
"95","GO:0010608",0.0382098840843747,7.83090379008746,0.318984072320275,2,9,"posttranscriptional regulation of gene expression"
"96","GO:0006026",0.0382098840843747,7.83090379008746,0.318984072320275,2,9,"aminoglycan catabolic process"
"97","GO:0006520",0.04149967386601,1.60901309164149,12.4049361457885,19,350,"cellular amino acid metabolic process"
"98","GO:0022613",0.0416208593700305,2.51075066012825,2.5518725785622,6,72,"ribonucleoprotein complex biogenesis"
"99","GO:0006796",0.0449768908946306,1.45526911858165,20.9820634237337,29,592,"phosphate-containing compound metabolic process"
"100","GO:0010629",0.0466656681103822,6.85102040816327,0.354426747022528,2,10,"negative regulation of gene expression"
"101","GO:0006816",0.0466656681103822,6.85102040816327,0.354426747022528,2,10,"calcium ion transport"
"102","GO:0005996",0.0473563774284527,2.70256036298817,1.98478978332616,5,56,"monosaccharide metabolic process"
