"","logFC","logCPM","PValue","FDR"
"HWER_03048",2.45895143867221,9.06422068715923,3.48086503526368e-28,4.38149661963044e-27
"HWER_09876",-2.34585885183317,7.74282820880071,4.64191630544846e-28,5.81472897585887e-27
"HWER_04092",-2.59608411863693,6.53038713939472,5.02112245310616e-28,6.25950505812706e-27
"HWER_07071",2.14265432138646,6.77623078299927,6.76491640582775e-28,8.3781485796225e-27
"HWER_13075",-1.73892898587008,7.1723854247211,6.78523409842161e-28,8.3781485796225e-27
"HWER_15747",2.44591122992472,8.81894372353326,9.0515534042686e-28,1.11235440650561e-26
"HWER_04805",2.63633481430597,8.75164610733614,9.53897124721302e-28,1.16672417188789e-26
"HWER_08373",1.92783164483512,7.24684843110408,1.02670629155694e-27,1.24988235399396e-26
"HWER_04906",1.96003270392902,8.39740202396403,1.11159352872416e-27,1.34689814017839e-26
"HWER_06271",-1.89093811608121,7.60319671033685,1.97242132842531e-27,2.37883186260783e-26
"HWER_10791",-1.84187784753258,7.17504493554088,2.98735785106727e-27,3.58621245732288e-26
"HWER_10742",2.18346282386066,6.60606798591629,3.31988377256481e-27,3.96703162316154e-26
"HWER_05574",2.19269994117575,7.15597255301639,3.76507470838454e-27,4.4783663847895e-26
"HWER_11179",2.47986852094343,8.80937795446902,4.34293040493667e-27,5.14210892237479e-26
"HWER_12900",1.77529322814221,6.99568672402839,5.73576236565245e-27,6.76037809733491e-26
"HWER_16076",-1.93538152329463,6.83113692901538,7.02512335788802e-27,8.24259948733197e-26
"HWER_12784",2.03517843896281,7.2309475760269,8.17708584608216e-27,9.55098360310407e-26
"HWER_10755",-2.20788954848083,7.87649103758687,9.99665718131131e-27,1.16239157269687e-25
"HWER_11856",1.74354853501418,7.29332578977722,1.15242729023433e-26,1.33403748374001e-25
"HWER_02873",1.7259711240251,7.19592706108529,1.97192105120355e-26,2.27252946034258e-25
"HWER_03659",-1.87844150861207,7.50436571657903,2.13918762145449e-26,2.45438650550066e-25
"HWER_14822",1.89910425182521,6.84986579172812,2.77801902074968e-26,3.17330542766693e-25
"HWER_07973",2.09086117875012,6.65657457878153,5.21563078714739e-26,5.93163624169876e-25
"HWER_10328",1.78371255507166,7.09376482292862,6.12712188585029e-26,6.93782840611782e-25
"HWER_14229",1.80582253396261,7.51481758306662,1.14909993578761e-25,1.2954852754336e-24
"HWER_05908",-2.1466928217675,8.16768110303291,1.17639434139699e-25,1.32051537975861e-24
"HWER_14447",-2.07657575242467,7.26837505018816,1.28075996916351e-25,1.43147008622456e-24
"HWER_07486",2.27871062927133,10.081177864998,1.44555641745574e-25,1.60872437358916e-24
"HWER_07812",2.11918919420088,6.48607591144591,1.61008690331243e-25,1.78416894884151e-24
"HWER_03443",2.93859516277103,7.4499226494871,2.04844821346533e-25,2.26026647553855e-24
"HWER_12270",1.76833312285767,7.48170739589858,2.30714312595551e-25,2.53492462949264e-24
"HWER_08979",-2.11108572094323,6.9978121480343,2.4439469728081e-25,2.66340204274754e-24
"HWER_09251",2.79347886399922,7.97020872437076,2.4446189208404e-25,2.66340204274754e-24
"HWER_02905",-2.42477317105302,6.50854900152294,2.96973502815477e-25,3.22197612050431e-24
"HWER_02108",-2.27855277182098,8.8076840580844,3.21500871073446e-25,3.47354899455602e-24
"HWER_07363",-2.40138380431137,6.7611571568929,3.50773297538322e-25,3.7682621909239e-24
"HWER_05811",-2.66496404082751,7.76287340671751,3.51685094563665e-25,3.7682621909239e-24
"HWER_09752",-1.88447025277066,6.77644060061563,3.79814554136823e-25,4.05291826698264e-24
"HWER_09672",-1.62886165541205,7.09793284114844,3.82015069895749e-25,4.05969293540851e-24
"HWER_02630",2.16481497091067,8.5067881040884,4.1083577051893e-25,4.34815164471668e-24
"HWER_09462",2.41220909338517,8.60608852089264,5.09166806202757e-25,5.36694930277947e-24
"HWER_11867",2.16366003923939,6.32891053374695,5.52752671466073e-25,5.80278411786043e-24
"HWER_16101",2.62062878264945,10.7302878294055,6.91146694429745e-25,7.22638459135617e-24
"HWER_02745",-3.68126434525127,7.42838143811227,7.48946142966666e-25,7.79926646069303e-24
"HWER_00602",2.27925197886959,8.8762872598789,8.28713996555242e-25,8.59542157227097e-24
"HWER_07354",1.8266590723286,7.58030674835583,8.83918172919528e-25,9.13147339593759e-24
"HWER_09457",-1.64152389237539,7.24849638873364,9.02898069585946e-25,9.29053450173158e-24
"HWER_02454",-2.53919412209837,10.6117007600617,1.16158234940636e-24,1.19050712727695e-23
"HWER_04653",-3.77225115974934,6.30982228279169,1.18419121371347e-24,1.20890071541694e-23
"HWER_13205",-2.36676745613358,6.76360989932282,3.03372703091002e-24,3.08488399652928e-23
"HWER_07429",2.06332794217794,9.0929894083445,3.15276280009102e-24,3.19340388306094e-23
"HWER_04869",-1.99915676190022,8.34974891101032,3.23417741392408e-24,3.26312141412651e-23
"HWER_09030",1.83316167290682,8.39690212581774,5.32080320672408e-24,5.34761345544014e-23
"HWER_13578",2.69866553276646,8.5364760243969,6.69119060477262e-24,6.69894101860055e-23
"HWER_01774",-1.8353968799489,6.85203349821791,8.73256945584008e-24,8.70905869192051e-23
"HWER_04080",-2.14393474719769,7.09939824063179,8.88804333920966e-24,8.83015186918415e-23
"HWER_16070",1.57682988665975,7.13581056807037,9.62156975013338e-24,9.52241616873887e-23
"HWER_03238",-1.96191305896655,8.3049535009904,1.15358533119105e-23,1.13735618394616e-22
"HWER_05298",1.71273928925493,7.23714035624409,1.27353879828305e-23,1.25086594846514e-22
"HWER_14502",2.15575638563671,8.19585324364712,1.49016354827316e-23,1.45811097383861e-22
"HWER_07741",1.79696715634344,7.19386896844307,1.56758617635559e-23,1.52810186289099e-22
"HWER_01696",-2.15439973392743,8.79971229196129,1.67564836358622e-23,1.62732442201463e-22
"HWER_07470",-1.90708563884278,7.89332049293858,1.7377603947512e-23,1.68134802372756e-22
"HWER_06766",-1.9071016059614,8.04307333146139,2.02347711144941e-23,1.95051157992131e-22
"HWER_11723",-2.02984524767,6.94782029521988,2.36763061146248e-23,2.27380228723045e-22
"HWER_05179",1.83436798774083,6.84074829306137,2.87193915143348e-23,2.74794768253395e-22
"HWER_01691",-3.42673362023149,10.4176742361596,2.93513225398158e-23,2.79808747594641e-22
"HWER_15336",1.61436489244149,7.14367498202704,3.02679153664899e-23,2.87489760239225e-22
"HWER_02945",-1.93520764714456,7.0514409593383,3.33158012952142e-23,3.15284207147775e-22
"HWER_00878",-1.79323983467276,6.73796676642319,3.47938181224524e-23,3.28074074150978e-22
"HWER_08527",-2.30350852833915,9.28875745687387,3.64176726650166e-23,3.42141395726043e-22
"HWER_03987",1.89714298672099,8.84594035435553,4.70068554426388e-23,4.4003168289806e-22
"HWER_08104",-2.36092810978863,6.15014938635399,5.21432542831952e-23,4.86357763871673e-22
"HWER_04113",-1.8249617968787,7.72704566766863,6.70258465364682e-23,6.22931971573699e-22
"HWER_15392",2.15041174135075,10.4188863745592,7.79976803223515e-23,7.22314232413777e-22
"HWER_13325",-1.93021506889308,6.88460384873906,8.14968503457572e-23,7.52033213332912e-22
"HWER_12122",2.14861052485677,7.68857520367764,1.09012081143204e-22,1.0023699517884e-21
"HWER_11671",-2.62653441634365,6.04931959104055,1.24369759097193e-22,1.13954341109195e-21
"HWER_09641",1.93981512380934,6.62178808218284,1.69906959166211e-22,1.55129839830276e-21
"HWER_08638",-1.88740352714038,7.06654093294664,1.8214102342376e-22,1.65716376750108e-21
"HWER_07577",2.3585441905523,6.9603369050207,2.23706050265988e-22,2.02821604314583e-21
"HWER_05641",-1.71987209666247,7.6827394692586,2.25840864808898e-22,2.04043680295984e-21
"HWER_08288",1.78527607681913,7.01950472729516,2.67783217830488e-22,2.41097876331408e-21
"HWER_06630",-1.9639245622501,7.37865038010908,3.46826222395131e-22,3.11183527567673e-21
"HWER_14668",-1.8980336890415,6.55534609200179,3.69501970261186e-22,3.30385727202502e-21
"HWER_08130",-2.12613600250058,8.49050023484777,5.00465209818919e-22,4.45947178371292e-21
"HWER_02462",-1.87817755044733,7.37190193290797,5.76131348200881e-22,5.11612529412631e-21
"HWER_11120",-1.57336405355533,7.12544953263246,7.71012774445384e-22,6.82333148169584e-21
"HWER_03856",1.5233380515343,7.18441347870751,8.52071048732622e-22,7.51503479375405e-21
"HWER_06710",-1.58676204145994,7.09614673934071,1.2459548682021e-21,1.09517321127052e-20
"HWER_00089",2.23635158746409,9.73526273958559,1.68663442080439e-21,1.47751454498169e-20
"HWER_11910",-1.93117679940582,6.50324446888181,2.27710281572249e-21,1.98805643136983e-20
"HWER_06413",1.5448861222561,7.12252874485646,2.54761027590527e-21,2.21676290114844e-20
"HWER_11869",1.89844581412733,7.80354685497011,2.64879456309614e-21,2.29709842879876e-20
